Пестова Нонна Богдановна,60000,157,2930.0,27,72,125,65,30
Пестова Октябрина Захаровна,93000,160,2900.0,25,68,140,72,90
Пестова Элеонора Борисовна,82000,180,2860.0,31,90,119,53,100
Петр Харлампьевич Алексеев,91000,191,3680.0,40,87,108,66,80
Петров Доброслав Трифонович,48000,169,3960.0,47,82,128,64,50
Петров Панкрат Архипович,85000,174,3550.0,46,66,120,65,120
Петров Сергей Валерьевич,88000,195,4000.0,42,65,130,51,40
Петров Федот Евстигнеевич,98000,182,3750.0,49,70,110,74,90
Петров Чеслав Елизарович,48000,158,3630.0,49,65,119,90,40
Петрова Синклитикия Сергеевна,60000,155,2870.0,27,66,136,62,50
Петухов Анатолий Игнатович,83000,183,3890.0,39,66,131,66,110
Петухов Глеб Матвеевич,66000,177,3500.0,47,88,129,78,30
Петухов Кондратий Трифонович,55000,186,3550.0,47,63,110,54,60
Петухов Мир Марсович,50000,189,3880.0,48,80,112,80,120
Петухов Якуб Даниилович,72000,174,3910.0,36,62,135,72,70
Петухова Акулина Андреевна,55000,171,2630.0,33,61,117,69,120
Петухова Вероника Ивановна,72000,156,2920.0,27,65,113,64,70
Петухова Виктория Болеславовна,56000,157,2810.0,30,90,101,81,80
Пимен Антипович Петухов,61000,168,3700.0,46,69,135,63,80
Пимен Бориславович Казаков,95000,155,3890.0,43,65,126,90,90
Пимен Герасимович Зуев,46000,169,3620.0,39,61,105,87,70
Пимен Ермолаевич Рыбаков,62000,171,3590.0,36,65,121,58,40
Платон Андреевич Силин,48000,173,3830.0,42,71,112,94,60
Платон Арсеньевич Кузнецов,85000,195,3950.0,36,90,136,52,50
Платон Валерьянович Бирюков,91000,179,3660.0,47,87,125,50,100
Платон Гаврилович Корнилов,87000,158,3870.0,50,60,118,87,70
Платон Дмитриевич Устинов,63000,173,3660.0,47,82,137,89,70
Платон Матвеевич Поляков,64000,177,3660.0,47,64,111,95,30
Платон Трифонович Мамонтов,77000,191,3580.0,40,75,119,50,30
Платон Феоктистович Овчинников,59000,166,3850.0,39,79,115,83,50
Платон Юльевич Осипов,83000,163,3870.0,48,78,122,67,100
Поликарп Витальевич Максимов,89000,186,3790.0,47,73,140,51,110
Поликарп Демьянович Сергеев,92000,178,3760.0,43,76,130,74,60
Поликарп Эдуардович Маслов,80000,167,3560.0,36,79,124,98,30
Поликарп Юлианович Воронов,58000,182,3530.0,44,69,129,74,110
Полина Афанасьевна Евдокимова,80000,186,2670.0,29,62,111,92,60
Полина Богдановна Михеева,60000,158,2800.0,32,88,104,91,40
Полина Вениаминовна Щербакова,96000,187,2980.0,29,67,123,82,40
Полина Владимировна Матвеева,97000,186,2820.0,27,62,101,94,50
Полина Владимировна Пестова,90000,162,2840.0,29,84,105,93,70
Полина Дмитриевна Макарова,48000,169,2580.0,30,72,127,50,100
Полина Ефимовна Некрасова,50000,186,2720.0,27,87,133,70,60
Полина Кузьминична Игнатова,67000,173,2760.0,27,90,132,69,90
Полина Михайловна Корнилова,58000,182,2850.0,33,80,138,70,90
Полина Петровна Сазонова,89000,161,2590.0,25,84,104,53,50
Полина Эдуардовна Зыкова,88000,188,2740.0,30,72,138,53,60
Полина Юльевна Васильева,75000,186,2640.0,30,86,111,72,90
Полина Юльевна Горбунова,72000,182,2660.0,32,89,140,88,50
Поляков Агап Ерофеевич,51000,174,3940.0,43,70,117,62,70
Поляков Серафим Георгиевич,83000,164,3790.0,39,61,114,81,90
Поляков Феоктист Ильясович,83000,167,3820.0,46,75,122,83,100
Полякова Алла Васильевна,72000,180,2620.0,29,66,139,84,110
Полякова Антонина Антоновна,64000,172,2730.0,29,82,138,52,80
Полякова Антонина Геннадиевна,98000,167,2690.0,30,60,114,92,30
Полякова Жанна Ильинична,80000,187,2940.0,26,80,112,51,110
Полякова Наталья Наумовна,48000,157,2830.0,33,62,115,93,60
Пономарев Гремислав Елизарович,66000,182,3550.0,39,74,106,86,80
Пономарев Зосима Юлианович,52000,191,3780.0,41,65,121,82,50
Пономарева Анастасия Сергеевна,73000,155,2900.0,31,90,123,61,90
Пономарева Глафира Геннадьевна,69000,171,2550.0,28,83,116,56,90
Пономарева Раиса Тарасовна,73000,169,2670.0,26,86,104,76,100
Пономарева Юлия Захаровна,78000,173,2910.0,28,65,125,78,40
Попов Аполлинарий Трофимович,79000,173,3780.0,46,86,115,60,40
Попов Богдан Трофимович,90000,172,3630.0,39,64,129,69,120
Попов Герасим Устинович,71000,164,3930.0,45,77,128,57,110
Попов Игнатий Изотович,59000,188,3820.0,39,73,131,73,50
Попов Федор Бориславович,68000,190,3930.0,38,78,114,74,60
Попова Агафья Ивановна,72000,166,2640.0,26,63,131,66,50
Попова Пелагея Петровна,85000,174,2590.0,28,87,138,66,40
Попова Фаина Степановна,100000,195,2780.0,27,77,140,85,100
Порфирий Давыдович Новиков,96000,172,3870.0,39,89,138,92,100
Порфирий Елисеевич Дорофеев,47000,195,3610.0,35,84,125,67,60
Порфирий Елисеевич Осипов,97000,178,3570.0,46,66,117,74,80
Порфирий Фомич Громов,80000,161,3580.0,46,81,107,65,60
Порфирий Эдгардович Копылов,60000,183,3590.0,40,89,100,67,30
Потап Валерьевич Савин,100000,190,3950.0,36,74,104,54,80
Потапов Геннадий Викторович,53000,166,3560.0,43,61,137,92,30
Потапов Зосима Герасимович,88000,183,3730.0,47,83,117,72,120
Потапов Милован Эдуардович,100000,155,3700.0,48,63,111,100,50
Потапов Феофан Устинович,80000,192,3700.0,44,70,108,81,90
Потапов Филимон Антонович,60000,195,3820.0,47,74,122,74,110
Потапов Юлий Виленович,61000,178,3860.0,46,66,120,88,50
Потапова Василиса Леоновна,93000,192,2510.0,27,60,110,88,80
Потапова Вера Ефимовна,64000,192,2830.0,30,77,122,65,60
Потапова Вероника Владимировна,93000,190,2880.0,30,63,126,65,50
Потапова Зоя Феликсовна,51000,166,2790.0,28,90,124,72,90
Потапова Лариса Вячеславовна,46000,186,2650.0,30,80,100,81,90
Потапова Лариса Кузьминична,49000,175,2530.0,28,73,137,95,110
Потапова Людмила Степановна,78000,174,2500.0,27,72,129,80,70
Потапова Мария Валериевна,64000,178,2610.0,30,77,111,73,90
Потапова Надежда Яковлевна,96000,178,2860.0,29,80,129,59,80
Потапова Эмилия Станиславовна,45000,183,2790.0,33,60,120,88,50
Прасковья Альбертовна Борисова,57000,179,2810.0,32,77,108,74,110
Прасковья Валериевна Мамонтова,55000,157,2860.0,30,73,119,67,60
Прасковья Васильевна Данилова,91000,187,2980.0,27,89,111,73,100
Прасковья Вениаминовна Антонова,65000,188,3000.0,26,77,100,61,40
Прасковья Григорьевна Исаева,100000,173,2570.0,28,75,117,73,50
Прасковья Даниловна Орлова,61000,159,2570.0,25,71,136,62,60
Прасковья Ильинична Евсеева,61000,192,2700.0,28,82,140,65,40
Прасковья Михайловна Филатова,73000,168,2660.0,31,80,103,59,90
Прасковья Николаевна Чернова,51000,162,2870.0,29,79,110,81,80
Прасковья Николаевна Шарова,68000,184,2550.0,33,74,113,80,30
Прасковья Олеговна Соловьева,79000,188,2710.0,29,63,138,53,120
Прасковья Робертовна Волкова,50000,176,2560.0,27,85,132,100,70
Прасковья Руслановна Сергеева,62000,194,2910.0,32,60,130,76,50
Прасковья Яковлевна Пестова,53000,159,2830.0,29,65,130,51,110
Пров Ааронович Гуляев,77000,176,3930.0,43,85,136,58,70
Пров Венедиктович Ершов,97000,175,3580.0,42,65,130,66,100
Пров Иосифович Жуков,45000,194,3700.0,41,63,132,57,60
Пров Юлианович Хохлов,51000,166,3840.0,36,70,115,51,120
Прокл Викторович Марков,56000,181,3600.0,45,79,101,60,70
Прокофий Васильевич Веселов,54000,194,3700.0,39,73,129,76,60
Прокофий Венедиктович Беляков,61000,155,3550.0,43,65,133,92,110
Прокофий Германович Сергеев,69000,158,3600.0,49,88,115,52,120
Прокофий Ефремович Гришин,90000,176,3590.0,35,89,121,56,50
Прокофий Фадеевич Калинин,97000,180,3930.0,45,81,116,59,50
Прохор Александрович Кудряшов,73000,186,3970.0,41,64,135,65,40
Прохор Вячеславович Афанасьев,66000,181,3880.0,35,67,107,93,70
Прохор Жоресович Кононов,70000,168,3630.0,43,73,126,61,120
Прохор Игнатьевич Беляков,57000,159,3930.0,50,88,121,52,80
Прохор Феоктистович Лапин,80000,188,3640.0,39,80,131,89,110
Прохор Феоктистович Сысоев,96000,180,3770.0,38,88,115,97,90
Прохоров Август Демьянович,96000,191,3930.0,35,70,126,92,110
Прохоров Варлаам Филимонович,99000,185,3670.0,47,69,133,95,100
Прохоров Тимофей Исидорович,86000,185,3540.0,50,69,131,60,60
Прохоров Эрнст Феодосьевич,90000,169,3850.0,37,61,116,68,50
Радим Ааронович Сидоров,76000,188,3810.0,37,84,139,56,60
Радим Антипович Комаров,63000,168,3650.0,35,60,130,80,80
Радим Арсенович Носов,70000,189,3830.0,42,87,137,66,50
Радим Арсенович Пестов,73000,170,3710.0,39,67,119,100,90
Радим Брониславович Меркушев,99000,184,3520.0,43,73,124,53,50
Радим Матвеевич Борисов,58000,165,3620.0,50,68,132,64,100
Радим Тарасович Кудряшов,60000,190,3780.0,48,70,131,63,40
Радислав Гордеевич Гурьев,48000,177,3750.0,40,64,129,54,70
Радислав Тихонович Дементьев,46000,176,3540.0,43,72,118,97,90
Радислав Фёдорович Баранов,68000,161,3520.0,42,64,111,74,30
Радован Абрамович Лукин,72000,192,3590.0,48,73,138,92,60
Радован Алексеевич Кошелев,53000,186,4000.0,48,71,101,66,120
Радован Антипович Кудрявцев,71000,164,3730.0,49,77,109,66,110
Радован Архипович Данилов,96000,181,3880.0,36,82,118,83,120
Радован Витальевич Исаев,91000,193,3550.0,38,78,135,74,120
Радован Жоресович Лаврентьев,58000,186,3810.0,39,82,101,62,30
Радован Федосьевич Шубин,59000,169,3670.0,46,81,138,60,50
Раиса Алексеевна Гордеева,59000,191,2570.0,27,64,137,95,90
Раиса Антоновна Соболева,82000,188,2660.0,28,88,130,70,60
Раиса Аркадьевна Павлова,70000,186,2670.0,32,68,103,61,110
Раиса Болеславовна Бирюкова,75000,184,2620.0,27,68,100,83,60
Раиса Вадимовна Наумова,70000,170,2970.0,26,90,129,96,80
Раиса Вадимовна Суворова,62000,182,2560.0,28,74,102,51,100
Раиса Владиславовна Моисеева,100000,157,2550.0,31,61,118,74,40
Раиса Григорьевна Ершова,93000,176,2830.0,25,90,118,68,90
Раиса Егоровна Егорова,87000,188,2710.0,30,80,108,94,120
Раиса Захаровна Беспалова,86000,195,2950.0,29,68,118,65,100
Раиса Константиновна Сафонова,84000,170,2530.0,30,73,120,54,50
Раиса Кузьминична Анисимова,69000,167,2780.0,28,73,130,70,70
Раиса Леонидовна Лихачева,46000,184,2860.0,30,78,132,99,50
Раиса Максимовна Субботина,61000,187,2970.0,31,82,119,63,80
Раиса Матвеевна Белова,51000,190,2790.0,26,67,127,98,120
Раиса Никифоровна Сидорова,85000,191,2740.0,27,87,139,86,120
Раиса Святославовна Жданова,45000,169,2840.0,28,76,132,70,120
Раиса Сергеевна Бирюкова,60000,168,2690.0,25,76,108,81,90
Раиса Тарасовна Одинцова,79000,188,2630.0,27,83,126,100,120
Раиса Тимуровна Авдеева,77000,188,2720.0,27,61,129,66,90
Раиса Эдуардовна Трофимова,63000,172,2960.0,30,61,128,75,90
Раиса Юльевна Семенова,99000,167,3000.0,31,90,100,71,60
Ратибор Авдеевич Рябов,96000,165,3740.0,46,75,121,93,70
Ратибор Артемьевич Агафонов,94000,167,3980.0,49,76,114,58,70
Ратибор Брониславович Панов,66000,195,3750.0,36,72,113,65,80
Ратибор Ефремович Дмитриев,57000,195,3510.0,35,69,132,56,30
Ратибор Ильясович Новиков,60000,171,3910.0,47,79,117,55,100
Ратибор Эдгарович Большаков,87000,168,3660.0,48,73,134,74,70
Ратмир Викентьевич Ефимов,53000,182,3700.0,40,68,108,66,90
Ратмир Викентьевич Харитонов,50000,156,3820.0,37,71,140,66,70
Ратмир Гавриилович Попов,51000,175,3550.0,48,77,131,86,120
Регина Болеславовна Фомина,66000,155,2900.0,28,82,116,59,40
Регина Геннадьевна Логинова,92000,191,2830.0,31,60,109,55,70
Регина Евгеньевна Авдеева,56000,174,2760.0,27,64,117,58,120
Регина Ефимовна Антонова,90000,177,2990.0,28,88,135,74,30
Регина Ивановна Тихонова,59000,182,2750.0,29,66,119,90,100
Регина Константиновна Зуева,91000,191,2870.0,29,75,107,90,70
Регина Петровна Сорокина,57000,163,2550.0,32,80,124,67,70
Регина Романовна Щербакова,93000,160,2600.0,32,75,106,71,90
Регина Феликсовна Кузьмина,57000,164,2930.0,30,80,117,71,40
Регина Эдуардовна Пестова,85000,182,2690.0,31,73,129,58,30
Рогов Вышеслав Богданович,63000,170,3920.0,45,74,140,93,80
Рогов Иосиф Богданович,49000,175,3950.0,44,80,106,62,90
Рогов Наркис Ефстафьевич,86000,156,3720.0,35,86,100,79,90
Рогов Пантелеймон Гордеевич,71000,180,3880.0,35,69,103,97,70
Рогов Ярополк Ааронович,50000,165,3820.0,37,83,114,72,120
Рогова Агафья Ивановна,67000,181,2870.0,25,75,101,97,110
Рогова Анастасия Кирилловна,61000,177,2790.0,29,78,120,63,60
Рогова Ия Павловна,78000,171,2990.0,28,79,110,90,70
Рогова Лора Александровна,77000,180,2750.0,32,74,140,53,60
Рогова Олимпиада Романовна,63000,172,2860.0,25,75,134,67,120
Родион Васильевич Дорофеев,57000,160,3890.0,35,67,105,60,60
Родионов Елизар Давыдович,55000,170,4000.0,42,84,122,62,80
Родионов Матвей Брониславович,78000,158,3800.0,39,87,126,55,70
Родионов Олимпий Григорьевич,90000,155,3660.0,50,75,128,77,70
Родионов Федор Юльевич,75000,167,3990.0,44,72,112,75,60
Родионов Федосий Валентинович,96000,191,3820.0,36,80,113,71,80
Родионова Ангелина Архиповна,55000,175,2780.0,25,76,131,80,100
Родионова Анжела Ниловна,99000,164,2600.0,33,70,121,87,110
Родионова Людмила Даниловна,70000,183,2590.0,33,73,113,81,30
Родионова Синклитикия Матвеевна,83000,181,2690.0,32,87,128,70,70
Родионова Феврония Геннадиевна,69000,186,2850.0,30,80,100,60,80
Рожков Аверкий Андреевич,59000,177,3750.0,43,74,135,69,60
Рожков Авксентий Ильич,76000,192,3640.0,49,69,131,100,100
Рожков Богдан Федосеевич,84000,182,3730.0,44,72,130,60,90
Рожков Викентий Юлианович,67000,178,3640.0,48,86,133,97,60
Рожков Мартьян Иосифович,85000,167,3680.0,42,79,126,85,40
Рожков Никита Бориславович,53000,181,3980.0,50,68,119,66,90
Рожков Федот Антипович,78000,156,3840.0,41,90,135,70,40
Рожкова Александра Романовна,50000,163,2650.0,31,69,102,61,50
Рожкова Виктория Архиповна,86000,169,2720.0,28,90,127,78,70
Рожкова Елена Яковлевна,76000,170,2590.0,28,83,106,86,110
Рожкова Регина Вячеславовна,99000,190,2920.0,32,64,101,64,120
Роман Антонович Терентьев,61000,184,3950.0,44,71,119,65,120
Роман Фокич Никонов,96000,176,3680.0,38,77,139,61,60
Роман Харлампьевич Гуляев,84000,173,3830.0,41,88,112,54,50
Романов Варфоломей Ефстафьевич,71000,176,3540.0,41,78,135,80,30
Романов Евлампий Федотович,50000,186,3710.0,35,78,135,84,80
Романов Карп Владленович,72000,174,3710.0,45,68,105,52,120
Романов Максим Ильясович,79000,188,3910.0,45,77,108,97,40
Романов Сила Викентьевич,72000,190,3530.0,40,70,123,84,120
Романов Чеслав Ануфриевич,81000,157,3780.0,48,65,117,93,80
Романова Глафира Кузьминична,54000,155,2560.0,33,63,130,88,100
Романова Дарья Эльдаровна,75000,174,2830.0,32,86,103,82,70
Ростислав Владиславович Пахомов,95000,172,3560.0,37,65,100,91,110
Ростислав Димитриевич Мясников,93000,157,3670.0,35,71,114,65,40
Рубен Аксёнович Титов,88000,173,3770.0,45,73,114,78,40
Рубен Георгиевич Костин,47000,193,3580.0,41,60,140,55,40
Рубен Ефимьевич Кузьмин,47000,158,3540.0,37,83,110,86,50
Рубен Теймуразович Дементьев,97000,178,3890.0,40,80,105,89,110
Русаков Будимир Демьянович,54000,178,3910.0,36,62,100,66,90
Русаков Лаврентий Борисович,60000,184,3960.0,44,76,108,50,80
Русаков Леонтий Фомич,99000,178,3930.0,37,75,113,74,40
Русаков Мартьян Юлианович,63000,191,3550.0,49,69,106,93,50
Русаков Прокл Глебович,50000,171,3520.0,37,85,102,80,110
Русаков Роман Ермилович,65000,186,3890.0,47,64,122,67,80
Русакова Вероника Михайловна,51000,166,2920.0,33,83,101,51,30
Русакова Евгения Григорьевна,72000,182,2660.0,30,64,128,66,80
Русакова Елизавета Богдановна,90000,191,2510.0,29,67,132,69,90
Русакова Надежда Ефимовна,61000,160,2550.0,30,79,118,83,120
Русакова София Кирилловна,71000,163,2810.0,33,73,111,89,70
Русакова Ульяна Вениаминовна,47000,188,2610.0,28,69,110,62,100
Руслан Бориславович Ермаков,98000,193,3540.0,42,67,132,56,80
Руслан Бориславович Козлов,96000,173,3770.0,43,79,132,52,80
Руслан Глебович Лихачев,92000,166,3840.0,37,63,139,78,60
Руслан Давыдович Богданов,86000,181,3620.0,40,89,123,96,70
Руслан Тимурович Денисов,95000,160,3980.0,49,88,118,56,40
Руслан Юльевич Юдин,45000,195,3680.0,44,76,134,57,100
Руслан Ярославович Павлов,53000,173,3840.0,43,80,119,78,120
Рыбаков Александр Харламович,96000,186,3570.0,40,62,103,81,100
Рыбаков Евстигней Гертрудович,52000,184,3940.0,45,86,137,95,70
Рыбаков Исай Марсович,96000,178,3830.0,40,71,113,70,100
Рыбаков Исидор Алексеевич,80000,159,3820.0,50,76,103,88,90
Рыбаков Леонид Жанович,93000,171,3790.0,49,74,116,70,100
Рыбаков Лучезар Антипович,94000,168,3720.0,45,62,121,96,100
Рыбаков Мир Валерианович,72000,187,3660.0,40,78,116,87,30
Рыбаков Мир Даниилович,91000,174,3550.0,47,86,111,77,30
Рыбаков Спиридон Гаврилович,67000,166,3510.0,46,63,120,98,60
Рыбаков Юлий Игнатьевич,98000,169,3660.0,35,75,118,56,90
Рыбакова Валерия Ниловна,54000,182,2810.0,33,74,105,81,80
Рыбакова Евгения Харитоновна,90000,161,2720.0,30,61,131,82,120
Рыбакова Ксения Геннадиевна,55000,175,2920.0,26,60,136,61,120
Рыбакова Мария Львовна,88000,178,2820.0,31,83,126,58,90
Рюрик Алексеевич Романов,46000,187,3710.0,44,81,106,73,110
Рюрик Ефстафьевич Харитонов,62000,157,3950.0,48,62,138,94,60
Рябов Адриан Демидович,65000,180,3530.0,37,69,128,88,60
Рябов Иннокентий Владиславович,86000,194,3730.0,39,82,127,97,100
Рябов Модест Григорьевич,85000,176,3960.0,38,81,120,68,110
Рябов Наум Вячеславович,89000,162,3780.0,44,88,112,74,80
Рябов Нифонт Ермилович,96000,166,3720.0,37,78,118,83,100
Рябов Сергей Эдгарович,97000,167,3560.0,50,72,104,81,120
Рябов Софон Брониславович,55000,180,3870.0,44,77,110,87,100
Рябова Акулина Яковлевна,99000,188,2850.0,28,65,139,80,40
Рябова Анжелика Константиновна,58000,165,2840.0,30,72,107,73,120
Рябова Дарья Мироновна,59000,160,2580.0,28,90,131,98,110
Рябова Марина Вениаминовна,73000,173,2950.0,30,88,140,73,60
Рябова Марина Леоновна,76000,193,2940.0,30,78,138,51,70
Савва Вилорович Степанов,94000,187,2670.0,31,62,126,79,110
Савва Витальевич Тарасов,53000,168,2980.0,32,67,121,87,50
Савва Марсович Федотов,76000,180,2840.0,26,61,127,71,110
Савва Эдгардович Вишняков,86000,155,2840.0,28,64,119,63,70
Савватий Вилорович Капустин,70000,175,3940.0,35,79,134,72,80
Савелий Всеволодович Лаврентьев,91000,159,3750.0,46,89,117,93,40
Савелий Гаврилович Галкин,53000,171,3750.0,38,86,110,53,50
Савелий Гаврилович Лаврентьев,56000,183,3500.0,47,67,123,61,60
Савелий Григорьевич Ефремов,87000,164,3600.0,39,71,114,76,70
Савельев Аникей Владиленович,59000,177,3640.0,48,66,115,89,40
Савельев Артемий Давыдович,78000,177,3760.0,40,87,131,94,120
Савельев Аскольд Зиновьевич,77000,190,3740.0,42,72,105,93,60
Савельев Вениамин Феоктистович,95000,195,3640.0,39,83,121,72,60
Савельев Лев Димитриевич,64000,189,3700.0,37,70,139,69,80
Савельев Мирослав Всеволодович,79000,168,3950.0,46,68,109,84,60
Савельев Никон Эдгардович,84000,165,3630.0,36,89,101,73,40
Савельев Савелий Григорьевич,68000,158,3850.0,44,68,111,81,70
Савельев Тимофей Феоктистович,45000,163,3810.0,45,73,138,56,90
Савельев Фока Даниилович,56000,182,3970.0,46,64,122,54,50
Савельева Агафья Васильевна,99000,191,2970.0,27,62,123,51,110
Савельева Агафья Феликсовна,81000,160,2980.0,26,85,112,72,60
Савельева Александра Филипповна,55000,166,2890.0,27,76,140,76,100
Савельева Валерия Андреевна,47000,189,2970.0,30,73,100,64,80
Савельева Вера Егоровна,78000,168,2760.0,25,70,106,93,90
Савельева Наталья Максимовна,50000,166,2910.0,30,86,130,72,60
Савельева Регина Ниловна,79000,187,2850.0,27,72,121,84,70
Савельева Татьяна Константиновна,58000,162,2910.0,26,72,128,91,60
Савин Артем Изотович,64000,164,3690.0,35,82,124,89,110
Савин Виталий Владиславович,52000,193,3750.0,36,70,105,64,50
Савин Виталий Давыдович,65000,168,3870.0,41,75,115,59,60
Савин Всеслав Игнатович,83000,172,3670.0,38,75,123,88,90
Савин Добромысл Тимурович,87000,169,3820.0,48,64,112,53,40
Савин Доброслав Артёмович,48000,195,3550.0,41,70,133,81,90
Савин Ерофей Антонович,68000,180,3750.0,40,90,133,78,40
Савин Лев Ермилович,81000,162,3740.0,47,85,125,87,40
Савина Алла Антоновна,68000,183,2880.0,25,76,104,78,100
Савина Анжела Юрьевна,93000,188,2550.0,33,71,118,58,50
Савина Людмила Николаевна,61000,174,2660.0,25,73,137,61,80
Савина Марина Викторовна,98000,186,2620.0,29,69,117,86,70
Савина Нонна Викторовна,76000,183,2990.0,25,68,137,99,30
Савина Пелагея Ниловна,67000,160,2540.0,29,73,109,72,90
Сазонов Амвросий Богданович,48000,163,3510.0,47,79,119,92,120
Сазонов Аполлинарий Юльевич,95000,169,3800.0,47,90,132,100,100
Сазонов Всемил Фадеевич,84000,155,3790.0,45,70,116,52,100
Сазонов Давыд Викторович,50000,185,3840.0,43,84,138,89,110
Сазонов Данила Якубович,73000,175,3990.0,36,61,110,91,120
Сазонов Ипполит Адамович,95000,171,3560.0,43,60,138,81,40
Сазонов Селиверст Евсеевич,97000,170,3710.0,43,86,132,86,50
Сазонова Алла Семеновна,76000,161,2980.0,26,73,137,70,120
Сазонова Анжелика Григорьевна,97000,182,2740.0,30,61,130,97,80
Сазонова Валентина Григорьевна,81000,191,2940.0,25,90,106,86,110
Сазонова Валентина Юльевна,78000,184,2610.0,30,75,127,89,40
Сазонова Вера Егоровна,85000,161,2980.0,25,70,115,52,100
Сазонова Зинаида Артемовна,47000,179,2880.0,26,85,108,98,100
Сазонова Майя Игоревна,81000,171,2690.0,33,80,135,56,100
Сазонова Милица Юльевна,94000,191,2640.0,26,82,128,84,80
Сазонова Синклитикия Филипповна,46000,157,2530.0,29,88,111,71,80
Самойлов Михей Измаилович,74000,189,3990.0,36,82,119,78,80
Самойлов Нифонт Федосеевич,54000,190,3690.0,40,74,112,52,100
Самойлов Пров Егорович,71000,171,3680.0,37,87,128,60,90
Самойлов Эрнест Юлианович,81000,164,3590.0,50,62,133,71,60
Самойлова Виктория Николаевна,61000,173,2580.0,30,69,140,54,40
Самойлова Евдокия Ефимовна,75000,157,2520.0,26,89,113,53,70
Самойлова Евфросиния Николаевна,82000,160,2850.0,25,73,107,55,30
Самойлова Екатерина Петровна,82000,195,2880.0,31,62,104,99,40
Самойлова Ксения Робертовна,57000,190,2660.0,27,88,131,89,90
Самойлова Маргарита Ивановна,71000,168,2930.0,33,68,105,54,70
Самсон Антонович Орлов,73000,191,3820.0,39,74,101,61,40
Самсон Артурович Кудряшов,50000,164,3870.0,38,89,113,61,110
Самсон Власович Корнилов,45000,168,3570.0,38,69,107,78,90
Самсон Ефстафьевич Лапин,98000,181,3820.0,46,86,135,89,60
Самсон Зиновьевич Фомичев,58000,173,3870.0,45,62,109,76,30
Самсон Фадеевич Тетерин,52000,160,3680.0,44,73,102,91,50
Самсонов Аверьян Даниилович,50000,176,3960.0,42,65,111,74,90
Самсонов Андрон Алексеевич,52000,157,3790.0,39,78,101,63,30
Самсонов Велимир Ильясович,55000,155,3780.0,49,83,102,57,100
Самсонов Викентий Матвеевич,75000,182,3970.0,36,65,120,83,30
Самсонов Игнатий Федотович,57000,164,3610.0,47,77,113,58,40
Самсонов Платон Юльевич,46000,195,3610.0,43,76,120,91,100
Самсонова Елизавета Павловна,84000,160,2770.0,32,82,108,94,110
Самсонова Полина Григорьевна,90000,171,2930.0,25,66,112,96,30
Самсонова Тамара Юрьевна,71000,177,2580.0,26,64,118,76,70
Самсонова Татьяна Леонидовна,62000,184,2700.0,31,65,114,81,90
Самсонова Татьяна Робертовна,49000,174,2510.0,25,90,131,53,100
Самсонова Ульяна Даниловна,86000,194,2770.0,28,80,106,55,120
Самуил Захарьевич Ситников,55000,194,3630.0,48,60,117,78,110
Самуил Тимурович Игнатов,64000,164,3830.0,50,89,102,68,90
Сафонов Денис Харламович,63000,173,3800.0,40,89,116,67,80
Сафонов Епифан Александрович,83000,177,3780.0,43,89,112,96,110
Сафонов Исидор Авдеевич,65000,182,3650.0,41,82,117,68,40
Сафонов Януарий Анатольевич,89000,186,3560.0,50,79,108,59,90
Сафонова Агата Степановна,51000,159,2740.0,31,89,126,58,50
Сафонова Галина Ивановна,71000,168,2880.0,33,90,133,76,120
Сафонова Прасковья Аркадьевна,64000,155,2970.0,25,88,103,57,100
Сафонова Фаина Евгеньевна,53000,169,2530.0,27,61,112,50,120
Светлана Александровна Гуляева,48000,191,2520.0,33,85,110,95,90
Светлана Аскольдовна Веселова,61000,155,2730.0,26,89,124,74,70
Светлана Болеславовна Андреева,62000,164,2820.0,33,65,137,61,90
Светлана Болеславовна Тихонова,99000,182,2770.0,27,60,105,74,90
Светлана Вадимовна Уварова,78000,189,2560.0,29,78,132,83,40
Светлана Вениаминовна Федорова,80000,188,2640.0,29,72,116,59,40
Светлана Георгиевна Шашкова,74000,192,2920.0,28,74,105,95,40
Светлана Егоровна Чернова,99000,155,2620.0,25,69,119,57,100
Светлана Ивановна Яковлева,99000,189,2850.0,31,79,100,84,60
Светлана Мироновна Зыкова,78000,155,2540.0,26,72,110,50,110
Светлана Олеговна Шарова,66000,181,2610.0,32,77,110,92,90
Светлана Павловна Маркова,80000,186,2980.0,30,70,108,77,100
Светлана Робертовна Лебедева,90000,194,2580.0,33,89,139,51,110
Светлана Рубеновна Щукина,54000,158,2630.0,31,76,117,89,90
Светлана Рудольфовна Архипова,54000,182,2810.0,32,63,124,75,110
Светлана Степановна Никифорова,61000,164,2590.0,31,83,101,53,120
Светлана Тимофеевна Лукина,90000,180,2870.0,28,75,101,56,60
Светлана Тимуровна Романова,84000,172,2850.0,32,79,104,96,70
Светлана Харитоновна Мамонтова,81000,157,2760.0,25,65,137,92,120
Светлана Эльдаровна Гуляева,59000,170,2850.0,32,72,117,65,100
Светлана Эльдаровна Самойлова,78000,190,2940.0,29,85,136,74,40
Светозар Брониславович Елисеев,94000,190,3610.0,42,74,120,75,70
Светозар Владиславович Ершов,64000,192,3810.0,40,88,138,66,100
Светозар Гордеевич Пестов,55000,187,3720.0,49,65,116,56,50
Светозар Ефимович Миронов,87000,194,3560.0,36,69,128,67,40
Светозар Ильясович Веселов,86000,157,3940.0,44,89,112,79,30
Святополк Артёмович Дорофеев,73000,172,3930.0,45,82,110,51,30
